0.0,nan,nan
0.1,0.011911172208159224,3.0000182404517914e-11
0.2,0.01185830286793356,2.9328041072561334e-11
0.30000000000000004,0.011770684450562665,2.8199983585114724e-11
0.4,0.01164905557428503,2.6606503606639188e-11
0.5,0.01149443622779156,2.4538774334467592e-11
0.6000000000000001,0.011308114006770122,2.19932824877403e-11
0.7000000000000001,0.011091626857502796,1.897841910012334e-11
0.8,0.010846742642969746,1.5525675312529788e-11
0.9,0.010575435901788357,1.1697268981963772e-11
1.0,0.010279862216728105,7.967766131710554e-12
1.1,0.009962330646531245,3.5608206320055494e-12
1.2000000000000002,0.009625274701636752,5.426389640420169e-12
1.3,0.009271222360719198,7.528351816660751e-12
1.4000000000000001,0.008902765630565147,1.0568291606697881e-11
1.5,0.008522530146843042,1.4654905833583866e-11
1.6,0.008133145298171229,1.9292524492776505e-11
1.7000000000000002,0.0077372153311944785,2.4494738420830533e-11
1.8,0.007337291861007712,3.0368660054293456e-11
1.9000000000000001,0.0069358481702750975,3.728991804841351e-11
2.0,0.006535255632999141,4.70485310543171e-11
2.1,0.006137762546431012,4.954478517869496e-11
2.2,0.005745475598490377,6.078176890982323e-11
2.3000000000000003,0.005360344139724434,8.3122835960888e-11
2.4000000000000004,0.004984147369719204,1.106655221327386e-10
2.5,0.0046184844893718815,1.4331650657231736e-10
2.6,0.004264767813850017,1.7534899449527064e-10
2.7,0.003924218787594726,1.9281414719525283e-10
2.8000000000000003,0.0035978667934239367,1.9804400325551024e-10
2.9000000000000004,0.0032865506035471685,1.9307765190454445e-10
3.0,0.002990922281827509,1.8045564872369948e-10
3.1,0.0027114533144437384,1.447805613591431e-10
3.2,0.0024484427205506295,8.734290121096666e-11
3.3000000000000003,0.002202026875755445,4.645335398711261e-11
3.4000000000000004,0.001972190769191899,2.407364226638811e-11
3.5,0.0017587804094811206,3.7245407168863215e-11
3.6,0.0015615160955753655,9.788304859998643e-11
3.7,0.0013800062749079953,1.90600934251619e-10
3.8000000000000003,0.0012137617228397276,3.166271579789079e-10
3.9000000000000004,0.0010622097934308806,8.900192167485868e-11
4.0,0.0009247085113585907,9.103929846002746e-11
4.1000000000000005,0.000800560297579402,5.3812062982766734e-11
4.2,0.0006890251463430629,6.136574811626915e-11
4.3,0.000589333097635888,3.30426305258533e-11
4.4,0.0005006958763452252,2.70036073596308e-11
4.5,0.0004223175967112085,4.390343726989035e-11
4.6000000000000005,0.00035340445735037885,6.748683461723115e-11
4.7,0.0002931733777523152,9.403854727400994e-11
4.800000000000001,0.0002408595511993355,1.217083761325649e-10
4.9,0.00019572291115969086,1.354765174321692e-10
5.0,0.00015705352806157612,8.430774979412745e-11
5.1000000000000005,0.0001241759707595499,4.012638863705531e-11
5.2,9.645268182936497e-05,5.668475314572859e-11
5.300000000000001,7.328642802143903e-05,4.7004802939855794e-11
5.4,5.412189678676881e-05,1.0078757609366207e-11
5.5,3.844651684314243e-05,2.174411974999125e-11
5.6000000000000005,2.5790585407676726e-05,7.242400658373189e-11
5.7,1.572678716093895e-05,1.4082338215350506e-10
5.800000000000001,7.869190437778806e-06,1.9957064384896623e-10
5.9,1.8718047948678372e-06,2.0017236793412723e-10
6.0,-2.5732187670447824e-06,2.026057812024677e-10
6.1000000000000005,-5.7376677917939645e-06,3.721352160565368e-11
6.2,-7.85955659451762e-06,3.857505996559171e-11
6.300000000000001,-9.145556686873915e-06,6.833683370099059e-11
6.4,-9.773509833175165e-06,4.32541408456878e-11
6.5,-9.894970965307025e-06,9.12139801850057e-13
6.6000000000000005,-9.63773510860374e-06,5.090919801490992e-11
6.7,-9.108309352856504e-06,1.302242696923955e-10
6.800000000000001,-8.394297595587199e-06,1.1786175777019407e-10
6.9,-7.566672166948109e-06,9.50945148328117e-11
7.0,-6.681912420057092e-06,6.678840675368853e-11
7.1000000000000005,-5.783995863959932e-06,4.143060173387055e-11
7.2,-4.906232377645129e-06,2.953172066852709e-11
7.300000000000001,-4.072936441846862e-06,5.087073643636134e-11
7.4,-3.3009361481422747e-06,7.691901553021604e-11
7.5,-2.6009209952029372e-06,1.589282729652569e-11
7.6000000000000005,-1.97863317639821e-06,4.4132075861964264e-11
7.7,-1.4359092285522853e-06,1.1202639279988565e-10
7.800000000000001,-9.715805841984793e-07,1.0421491539518273e-10
7.9,-5.822427911217441e-07,8.707350927033252e-11
8.0,-2.629039793497072e-07,6.484505688928602e-11
8.1,-7.52361543115409e-09,4.427949831527775e-11
8.200000000000001,1.905472641642555e-07,2.6486562182375576e-11
8.3,3.3821325604362565e-07,4.0364238377887576e-11
8.4,4.4235846502756774e-07,5.950270887101741e-11
8.5,5.096367764684409e-07,7.018409163792884e-11
8.6,5.463188688128707e-07,8.018548226581325e-11
8.700000000000001,5.581870197963049e-07,9.718034522884734e-11
8.8,5.504695292777638e-07,9.315310243350706e-11
8.9,5.27807384180411e-07,8.086386941885624e-11
9.0,4.942465994040877e-07,6.392431050536354e-11
9.1,4.532504666656678e-07,4.781823925267621e-11
9.200000000000001,4.0772671205608173e-07,2.8131954333684644e-11
9.3,3.600652920428636e-07,3.4545394918521305e-11
9.4,3.1218323689343216e-07,4.835078952229457e-11
9.5,2.6557357401888853e-07,6.68989119975106e-11
9.600000000000001,2.213559277776821e-07,1.2868598542268737e-11
9.700000000000001,1.8032689530986748e-07,8.586298881963808e-11
9.8,1.4300874018379907e-07,8.349992311775528e-11
9.9,1.0969532874641827e-07,7.357372005864513e-11
